Time,flow_89_94,flow_20_23,flow_49_64,flow_101_532,flow_26_28,flow_172_176,flow_122_130,flow_105_116,flow_193_194,flow_187_191
2012-01-02 04:00:00,0.6543087414550601,0.12820602738163053,0.7769746566824184,0.691806214183975,0.36019690509491514,0.017247755611677858,0.08230041848086121,0.14032025578508192,0.23109892724933567,0.5950177474822348
2012-01-02 05:00:00,0.8220408945452703,0.16710628574659364,0.824018360445374,0.5721744254347507,0.2797313924424937,0.34986368409092733,0.0876977108963446,0.36155930727109253,0.2050645399996283,0.6327415953305137
2012-01-02 06:00:00,0.3605318965062,0.18003128667028148,0.6866031812943487,0.6559656216874853,0.25118740732466627,0.8355584361982522,0.073240204046253,0.34687558927566636,0.1565848456107803,0.7340638890762985
2012-01-02 07:00:00,0.45628119295721603,0.1413182949097099,0.7711317544211784,0.44844533106828216,0.2413841339840064,0.9719801954214282,0.07219817056703705,0.1091365259465675,0.17700648934248236,0.7593710011694484
2012-01-02 08:00:00,0.16323700800903793,0.1196605830050644,0.7246065927275327,0.3831064287911708,0.22370268199509089,0.9110842449053328,0.09633017222187956,0.0371210635935767,0.19082042041940764,0.6364712216583351
2012-01-02 09:00:00,0.12928683383618914,0.16618050292162553,0.7944146482374755,0.35940648803647474,0.6098160639321099,0.9420739388718148,0.10175417902949496,0.027034409488850355,0.18265143643316561,0.6380519047010558
2012-01-02 10:00:00,0.36208846706973485,0.23073961699123413,0.7684333475673514,0.3796236614865738,0.6804399473783762,1.0492771554569988,0.10564533603070111,0.07202463547424229,0.1471403227880708,0.6292431860582428
2012-01-02 11:00:00,0.5429883073535637,0.3204932317951061,0.8703969585504863,0.43498024766334387,0.6985465793274441,1.204636510246939,0.12267640471212914,0.025676214214785914,0.14214257340646308,0.5174014835548488
2012-01-02 12:00:00,0.43894179762687446,0.40052998318256566,0.8128328346356398,0.8858273556583681,0.5729322010896086,0.17107032606589953,0.201697141988124,0.043509651517536836,0.22161891381036997,0.3297061568329646
2012-01-02 13:00:00,0.6203380686500491,0.39273693636947216,0.8913170745642496,0.7751392884637512,0.4985201565713377,0.29354517614601694,0.1987321708320236,0.054790961455019084,0.31047003158073366,0.5954358919427563
2012-01-02 14:00:00,0.6522621112559801,0.42975886677865316,0.7665778374036996,0.8455615338548269,0.7514071980644185,0.3337932389764232,0.1887046223134359,0.12890722715902042,0.28625178076948743,0.6520329510202105
2012-01-02 15:00:00,0.7949914016462123,0.37768204772591624,0.8492913728130477,0.774904795377074,0.3576336469499136,1.2758719987798746,0.1676024872486387,0.1403081352244659,0.0713123133045291,0.6579840278398289
2012-01-02 16:00:00,0.38192440796596805,0.1151637863994965,0.6609308362950485,0.6663869083611679,0.1564219931758299,0.6442920263048316,0.1782290769870938,0.10030685277234046,0.16541035964494985,0.703556572077893
2012-01-02 17:00:00,0.1323514686642266,0.013076020991824108,0.2252474776253748,0.33717148133231284,0.1523341323099858,0.037444192130811786,0.15322016597492755,0.33383151410823725,0.3949620843843274,0.6439461744218573
2012-01-02 18:00:00,0.4912055049868263,0.1527577751945784,0.6351101196006086,0.4788559135982256,0.125278436015116,0.5874988169895751,0.9318139784027474,0.495536805882308,0.499077648194558,0.5987615307479275
2012-01-02 19:00:00,0.5345596165881181,0.17765451101175178,0.615890643762153,0.6663370503887787,0.059165447777073284,0.6667317114839538,1.043123628362624,0.6034544376241396,0.5578981154372145,0.5298296500200969
2012-01-02 20:00:00,0.5581737632652537,0.09956638719314195,0.541544788871369,0.83261742571515,0.12800185984516121,0.7173352630486449,1.0133920513545087,0.5207832303713034,0.5700949751640114,0.5657896827874155
2012-01-02 21:00:00,0.5084529167374567,0.17800295147187667,0.44043961388587655,0.9730169670391895,0.0452072193515798,0.6732848189354874,0.984213122318117,0.44846294033297546,0.6005725201418676,0.44452604867106216
2012-01-02 22:00:00,0.47781925161454447,0.17044967498567487,0.3070896459327673,0.8527280765961467,0.024961680123328528,0.6025694690407561,0.9587738328339781,0.4161228385149124,0.5752889321576127,0.38620863618355594
2012-01-02 23:00:00,0.47534993659535185,0.12272984652768318,0.32208330277783004,0.7754965929136681,0.06342151403297933,0.5497938180583257,0.950198436287959,0.47162841277323453,0.5178517534742817,0.35087720249329857
2012-01-03 00:00:00,0.4290860690242862,0.23632272715520206,0.35281268455958426,0.6729310809159597,0.056609853456892234,0.5032226097073671,0.9536828280532915,0.4640244904518274,0.4412596330114667,0.3460790336948134
2012-01-03 01:00:00,0.4139936636537819,0.2497180346110967,0.39588793947242124,0.5442703366161642,0.07852767377654908,0.45088185793415564,0.9579710414583329,0.5211322455685699,0.40864718973713715,0.2697272101454705
2012-01-03 02:00:00,0.3473020392538598,0.23826835286059883,0.4001163049325115,0.48017378840596986,0.19313474627765578,0.3269674810825166,0.8388411630890242,0.5768178437063596,0.395895291927285,0.21185486386279676
2012-01-03 03:00:00,0.29415632255375307,0.22853425447076173,0.4037358043111592,0.37944248619451043,0.25916184639938594,0.32262599994028085,0.7809138855748534,0.6004841852188885,0.41261344762104857,0.196125336689062
2012-01-03 04:00:00,0.2262815406408739,0.2039978737965324,0.39241820818165835,0.33791384976203603,0.23637969468704326,0.3484999244243728,0.6586369127071178,0.5352352307845862,0.4413889077532168,0.24401525019860285
2012-01-03 05:00:00,0.1978477559338915,0.22503709582530393,0.3519364616076747,0.2749658771831587,0.22061743994612265,0.43219636329842476,0.9618044955261622,0.5470750856817228,0.5296312664169961,0.2375102208109941
2012-01-03 06:00:00,0.08605149512501817,0.17156494245884749,0.21193381564171856,0.47867869223552256,0.16366440990284728,0.42390707605391603,0.9606240980843866,0.3358649640430465,0.7067220707545229,0.1540511629372932
2012-01-03 07:00:00,0.14990642707025317,0.14250855757181258,0.19316526634847278,0.593288171538303,0.16843148225966267,0.5265202553460266,0.9630317189924695,0.344817930594504,0.7877388896204625,0.16992308404236287
2012-01-03 08:00:00,0.10586170461525302,0.174521113589855,0.16719542939431933,0.5980293295763548,0.23594480488484976,0.4661948072992525,0.9730019646443465,0.321456189179797,0.740732452092681,0.1887456249800387
2012-01-03 09:00:00,0.06833132154228551,0.34591777902103427,0.19812968678710352,0.5839333788498742,0.24985773511689158,0.2796454482597389,0.9760503504079603,0.3946476166034257,0.5658003528322572,0.21932929015472163
2012-01-03 10:00:00,0.05907866672287469,0.3025930357240065,0.2312413532455687,0.5570903887748316,0.36393819760548063,0.17930301336132937,0.9859593799837976,0.4083761223041355,0.3457699552547375,0.3268116366163824
2012-01-03 11:00:00,0.00998947882589873,0.11336665546275494,0.2608173810787715,0.5242018956854354,0.4909424051863353,0.16020041352911626,0.9671990770547684,0.49367137458521987,0.2526887731915827,0.34636413090151086
2012-01-03 12:00:00,0.10885521812805365,0.15991542072884724,0.21077684371713093,0.614928502058272,0.6718301212055032,0.09366645568710237,0.7766412294112331,0.42168865840813397,0.23728551605775489,0.3201044753552084
2012-01-03 13:00:00,0.06290662597901227,0.1764213257420644,0.25297729595836865,0.5318951449040747,1.449338514167353,0.055647465208316656,0.750046293946746,0.3982591632459732,0.22773002643917664,0.3047395277967679
2012-01-03 14:00:00,0.006842403709760948,0.1522509667750527,0.28551734327360084,0.47412352015550047,1.3859763648252466,0.07002173776134696,0.9940658287641658,0.4203781474162751,0.2867339567402376,0.29032481061963206
2012-01-03 15:00:00,0.07652902807515181,0.4009520758596326,0.16449802737942784,0.4891410368637004,0.729600359673749,0.08340877861445364,0.9792146755682143,0.43383633905995544,0.47404784601131245,0.26225449311305304
2012-01-03 16:00:00,0.23368125656912525,0.014545789484676577,0.06811303467383775,0.5535142884072054,0.47323844584868185,0.3246603650359744,0.9658219686245298,0.4901828760807412,0.8886540521549149,0.2126194022969345
2012-01-03 17:00:00,0.3261909980119082,0.023824333486365583,0.18850666992943116,0.6511771330272659,0.5756212150031279,0.25803807122274425,0.9623982136234203,0.5707220059751623,0.8715531588079543,0.13966167806470123
2012-01-03 18:00:00,0.32221261503210946,0.0011523173384698376,0.2307818990838607,0.7504299361293186,0.9347399141370298,0.2760825667807776,0.9598044778654132,0.7165642722058903,0.8819393822938114,0.14634762196064247
2012-01-03 19:00:00,0.3069140593814115,0.01588375097381977,0.19918767058094597,0.7266270484815919,1.1605277435023122,0.26091785295375697,0.9597272999023745,0.7354120090172609,0.8961635146093959,0.0824368128097315
2012-01-03 20:00:00,0.301723469169423,0.04767744099058078,0.12703740485704534,0.6487831534838308,1.1551113419524073,0.26885751460668617,0.9622478375464383,0.676909761957982,0.9065383033967473,0.012440603744364688
2012-01-03 21:00:00,0.24985120624041893,0.07883877931805977,0.006185398162911254,0.5360513477225276,0.9805994697079606,0.40047295463972493,0.9635043105475969,0.5644493813835637,0.907097548353732,0.004778707110314334
2012-01-03 22:00:00,0.08719525646093063,0.13576683441370407,0.1792526753688212,0.3924464348291743,0.7885808930634978,0.4492015118797942,0.9678194268989765,0.2851747230381485,0.8155476834660887,0.14532679387627495
2012-01-03 23:00:00,0.12269720960731212,0.21995089325477682,0.19488420434716874,0.2789347318846121,0.8706653121336281,0.4116079320188946,0.9779008994777616,0.45982849316544455,0.7365802784822469,0.1449633074633996
2012-01-04 00:00:00,0.07817563879868884,0.3402186908742478,0.345834630911192,0.18935544663612305,0.46372384679143663,0.44265397357283665,0.9822749834157093,0.7000031997533847,0.6318308233204585,0.15976354137188106
2012-01-04 01:00:00,0.12546754128487836,0.39272858382847964,0.3785446956035297,0.15958213647814215,0.4062312439220694,0.4188558997958948,0.9876166656705708,0.675479476349232,0.546901641152321,0.21702098858791463
2012-01-04 02:00:00,0.0731253983078753,0.07798238610691312,0.4219505291569893,0.2055094701666089,0.36420132105107944,0.4132639217537058,0.9866732689922143,0.727248489136691,0.5105809889124786,0.20374474959517308
2012-01-04 03:00:00,0.0808180337177225,0.1184414539864754,0.4610777192497519,0.28515923747409344,0.121950976286719,0.4410226947303746,0.8972884730221713,0.6859469641771943,0.5008193343621844,0.174996217013063
2012-01-04 04:00:00,0.1379335441169451,0.20698631640560008,0.5279972542248935,0.35020018156506477,0.0249562298950961,0.43685009358407145,0.7718349524778187,0.5341751387417509,0.476700012475098,0.21744418295462745
2012-01-04 05:00:00,0.22772494099417256,0.23166675716925034,0.5396635740881088,0.37417807251879287,0.0716226075268189,0.4162135500057868,0.6971882779922072,0.4647545236236138,0.4786267284922805,0.22526127688258837
2012-01-04 06:00:00,0.35112579926889276,0.20906305817914414,0.5552667419960645,0.5430311322262796,0.13418336100634515,0.5071261330900467,0.8590590918128217,0.6131694373063366,0.5184292607667363,0.22822467055215503
2012-01-04 07:00:00,0.44820893577364024,0.5008977218695813,0.6093233151419652,0.8290855193560536,0.29209871735516557,0.5473500717702744,0.9668175343346793,0.6382317408000175,0.580892789117362,0.21627689650499385
2012-01-04 08:00:00,0.5158580144706968,0.4892680565635655,0.5515647053078448,1.0099999999999987,0.46202984420024007,0.4683953331367325,0.9696182530156331,0.5505682177306088,0.502653337359965,0.20053812783174976
2012-01-04 09:00:00,0.637739461300197,0.2553341409009395,0.5288143471964208,1.0099999999999987,0.05452578881247413,0.442857080736047,0.7723073794409588,0.36334993252089665,0.3566712970452326,0.15036531637203485
2012-01-04 10:00:00,0.6505634005012624,0.43314364961163626,0.5082802455687395,1.0099999999999987,0.006383441277948354,0.2135208055162991,0.3751778225779419,0.11906405018450657,0.2511745722649935,0.04692267239753505
2012-01-04 11:00:00,0.5609876159108668,0.4030429754025682,0.41998904845740676,1.0099999999999987,0.03374665769679815,0.21894714303996002,0.03423435975054699,0.12006189204074441,0.1512026492777414,0.14120123582477742
2012-01-04 12:00:00,0.5169936315933119,0.37981794959237736,0.17227591871114178,0.5714308863678337,0.1230625900668182,0.15202938472641994,0.04993299100373348,0.07797169272291783,0.10443048640851234,0.19999414087136716
2012-01-04 13:00:00,0.48437908396732476,0.46033502653101405,0.18421576902945605,0.04799243814489103,0.1207992214800727,0.06336991958215704,0.07486313213557295,0.04410347116487536,0.11920534538412796,0.16424477113510993
2012-01-04 14:00:00,0.48745766537009955,0.36874891114630337,0.08275897571813975,0.11838117441759964,0.1347813582121691,0.13309079700004928,0.07782948670169729,0.14285408322846832,0.17338556708990915,0.22867542785007108
2012-01-04 15:00:00,0.6073005212627197,0.27054380944614775,0.6103119937442344,1.0099999999999987,0.0769721082045749,0.28706255272232545,0.046574495661371146,0.3050810550952634,0.26650205999753246,0.19090687390680167
2012-01-04 16:00:00,0.6612208896282024,0.4006719570994136,0.6097405328301652,1.0099999999999987,0.0360459455854452,0.6090760464227347,0.6386095175521685,0.4905749063666522,0.6136081329509118,0.15141815099735842
2012-01-04 17:00:00,0.6908028744296595,0.3587228353545193,0.5633956970253482,0.8689315311162995,0.036182953105591796,0.726051355780741,0.9927877533236416,0.5229248363056987,0.7120556357332023,0.1970021170693295
2012-01-04 18:00:00,0.667234616402621,0.33542749179763975,0.4642105762917963,0.914963280829842,0.022233181936590615,0.7383127950977715,0.9764066306983924,0.36811459450142436,0.7703991881273924,0.16048909860050387
2012-01-04 19:00:00,0.632553271300107,0.35435100501291705,0.4105911578875706,0.743185127942172,0.0025578495873803367,0.6425037142985086,0.9890013930628029,0.2687398857111439,0.8008182035725215,0.1312880095152905
2012-01-04 20:00:00,0.5567780442598238,0.23408160626206762,0.3801986669357981,0.6348002321081826,0.25082355744796486,0.6607950829805543,0.9808428887579477,0.18999697683024572,0.7875817583345468,0.14603445698813028
2012-01-04 21:00:00,0.46256961900457844,0.18263513806591797,0.3946231196956008,0.5579831570674715,0.30169657338465594,0.6702975221350828,0.9643905676041126,0.19114606805171375,0.7982035566950184,0.14198120582801405
2012-01-04 22:00:00,0.4462215903236031,0.24458543847868403,0.3940921629721447,0.3655960309979765,0.15147355969663107,0.596099800826971,0.9599690879228044,0.24083813907411308,0.7284446822187328,0.1604524102260553
2012-01-04 23:00:00,0.4258698742902112,0.34846320597457636,0.38225152304152915,0.3081095226973397,0.03194004257667934,0.47152498897772377,0.8270256986874174,0.314013494507318,0.6020148150748379,0.13355373879230195
2012-01-05 00:00:00,0.3524478491769764,0.47865990771017536,0.397275156323987,0.7197177303136928,0.286740952767758,0.37949792995938686,0.20602486887219085,0.3525927964718391,0.5707729210608866,0.08745803521311815
2012-01-05 01:00:00,0.2891480050041194,0.42700439214244634,0.40552057705843486,0.6079174511482681,0.7529241691142411,0.3244737724828824,0.20452911922727854,0.3240342873086169,0.5253991789808398,0.06260648172626615
2012-01-05 02:00:00,0.244496921095019,0.2811918212214035,0.4120255166313665,0.49840760946454116,0.49483075584734265,0.2994931099464408,0.19885363783464907,0.3388060470902173,0.4965558092897731,0.07748576850366276
2012-01-05 03:00:00,0.21076019141532382,0.012886743806132469,0.46218831836546626,0.4180952581508804,0.16000993634065802,0.305971957876657,0.224529606909924,0.3843020168276019,0.4944093622406784,0.11874551995335232
2012-01-05 04:00:00,0.20703670794811008,0.03486508861589746,0.4975444271072117,0.5434715901592813,0.20460898513635606,0.2742745225167506,0.14377573281798814,0.4145560655848712,0.5108558164324621,0.13371791943565597
2012-01-05 05:00:00,0.25972472344817027,0.011463369198402816,0.5492674717165886,0.699391418581742,0.12061867681866599,0.31341342812504325,0.22962751515135488,0.46494805317453564,0.5250133990400747,0.18672788528822443
2012-01-05 06:00:00,0.35335799529908435,0.2080258006285307,0.6490623910228036,0.6341090255372449,0.1626087566244813,0.4859532547314292,0.6972110357764799,0.5521449922119579,0.6131241734053212,0.1760564598871079
2012-01-05 07:00:00,0.3582087526088607,0.3139574351746536,0.6609360141045193,0.7159165646087926,0.33778311379167436,0.5759742668907359,0.9892713291296775,0.5777172585599204,0.7079172198693617,0.16533634271563877
2012-01-05 08:00:00,0.33541605596806545,0.3113849314210908,0.5850089678694482,0.8215612258142738,0.19439205006037436,0.5019322026341537,0.7421705547265455,0.547262816113709,0.6412757351014619,0.23565057851682822
2012-01-05 09:00:00,0.2293187509967671,0.014839531570581896,0.5896807264114985,1.0099999999999987,0.09068632332369614,0.34758684495913955,0.26871815421781914,0.59376713448925,0.4601734182299003,0.2277555817340058
2012-01-05 10:00:00,0.24224292911580136,0.13616584475072277,0.7273126444461282,0.3410669454469297,0.07986029418272737,0.002855090359197419,0.07920714185327306,0.5417423065443988,0.28794927205820425,0.19079986798043494
2012-01-05 11:00:00,0.15552382933783265,0.16326823961408055,0.7997980996924685,0.3979331605153097,0.008258865582755022,0.07117862506531743,0.07325860091688767,0.6955002871393757,0.17572611200783417,0.20894394004721206
2012-01-05 12:00:00,0.07826502055685826,0.18324225955095338,0.8140604270212676,0.38918003462554135,0.3783915109541488,0.1614221892338976,0.07096695673344959,0.7385908778724846,0.1531307681427757,0.20492196903273402
2012-01-05 13:00:00,0.07914416188692389,0.2043671502483816,0.9864961864768261,0.505163986356329,0.7098982046328569,0.05968272451111744,0.0910955301055868,0.8307533152612544,0.158695288930453,0.19958923935601425
2012-01-05 14:00:00,0.15614071443700359,0.17208451559141913,1.0793506681162883,0.29492713214588595,0.5102782819493475,0.08673505939861008,0.11310319362870909,0.8829023361349672,0.19934539293975254,0.2186090281234415
2012-01-05 15:00:00,0.10045576767841659,0.07946100925950761,1.113663897152823,0.5278732936386897,0.4196232740488083,0.06398991774150052,0.12099942872663741,0.9487249176466458,0.2978959051565297,0.2535324680999123
2012-01-05 16:00:00,0.11595066678788757,0.12509692813822912,1.1993666334608875,0.4966419778408265,0.37745177125642376,0.13730836587380965,0.11982977425953763,0.9797040268316719,0.5009509350369995,0.3428608228507641
2012-01-05 17:00:00,0.009887459111517548,0.10598236174925738,1.1921926354877732,0.1887769125847511,0.42945674370003134,0.13200928907118845,0.1450353147314437,0.9928554905851943,0.5284853387285028,0.35829634677942535
2012-01-05 18:00:00,0.09671800247247156,0.12993431083391008,1.1877996512316065,0.20516309676412098,0.3408970748379339,0.05898439344731339,0.16210690899765937,0.9855204921670797,0.5100634117479591,0.3496157793954731
2012-01-05 19:00:00,0.18241358323727763,0.10050390342664085,1.068874470143966,1.0099999999999987,0.225403306204923,0.17228111985573208,0.1514059775893096,1.0013287426988646,0.5063493231281858,0.3434932857830584
2012-01-05 20:00:00,0.2558943053391379,0.02298980072379438,1.0379112456834125,1.0099999999999987,0.3193915926507505,0.22761632710999546,0.16465250684640154,1.0150299902280375,0.509270376910146,0.3533275173719875
2012-01-05 21:00:00,0.3213864197507422,0.013550483377588664,1.0260796733756645,1.0099999999999987,0.2747602183478746,0.20639276466186748,0.18416956818632232,1.0189263605897463,0.5271105569677106,0.33602560600420106
2012-01-05 22:00:00,0.3133718848840384,0.002362522471521307,1.0509210387482308,1.0099999999999987,0.3254890850826238,0.07810400785016333,0.18306882255879403,0.994087757031198,0.4953250985829218,0.33532306482909
2012-01-05 23:00:00,0.34853399141051344,0.05486650552041962,1.0764544551899298,1.0099999999999987,0.2566500418658072,0.09049950178511829,0.18175190080663953,0.9826950352370165,0.4600304942139739,0.33080616271880453
2012-01-06 00:00:00,0.5388401588682353,0.028313443241089167,1.1783488783273883,0.32816610739150426,0.004451898677316471,0.058700587670192705,0.21627944542502692,0.9516749636138371,0.40924993171505064,0.3125730892158939
2012-01-06 01:00:00,0.6694963901985264,0.00041395005788790156,1.0315077434547988,0.6456495704551284,0.01674254448856518,0.23590379214653573,0.14776933402675552,0.8846596892140189,0.34089230209131105,0.28370080071873127
2012-01-06 02:00:00,0.7768476650888706,0.06441784506361667,0.9904288235652859,1.0099999999999987,0.033398449103753516,0.37858771596125795,0.013433342434382385,0.8221314214356542,0.30119823461269113,0.23661798187807748
2012-01-06 03:00:00,0.7586885735941501,0.09068950260826364,0.9601049282733156,1.0099999999999987,0.10409169834732943,0.4179786426851153,0.011069154449404092,0.7872980676936898,0.311079147785323,0.16769302351169363
2012-01-06 04:00:00,0.7678957622638396,0.08668143203716305,0.8790976777050167,1.0099999999999987,0.0972588006659557,0.45718974503111925,0.004611138441620902,0.7967079536911424,0.3019110989100627,0.1367467975196544
2012-01-06 05:00:00,0.7514996572704746,0.04746435760927366,0.7774583982929664,1.0099999999999987,0.04399482496124474,0.4017178748036604,0.005759341878275643,0.8269926091777218,0.2866259864106325,0.15796575030252716
2012-01-06 06:00:00,0.7165914067190428,0.018833799333845935,0.6065620964510869,1.0099999999999987,0.003288180484183894,0.3544962033253421,0.001254273720256477,0.8229492219782027,0.2773118261938247,0.1652064638687867
2012-01-06 07:00:00,0.33746742966387294,0.002941783270048168,0.3521358680280412,0.562256794235391,0.21122237008173705,0.4128154442477857,0.06800314142499973,0.48065479984002807,0.2045174292375358,0.13633378798938764
2012-01-06 08:00:00,0.053699645555099346,0.006662168619217928,0.3561985928654932,0.3922061248278111,0.10087343116630049,0.5050317457316416,0.07524428660696603,0.38898184837179434,0.15344812467424565,0.14888966734801032
2012-01-06 09:00:00,0.10668678938618055,0.08303395291699445,0.388523485408751,0.2532465397845488,0.0438372441678045,0.5213892718535115,0.051840315003838185,0.22671084786563608,0.046751901479443886,0.15573070319408944
2012-01-06 10:00:00,0.0015041662035914214,0.18467060246009376,0.5127075196800192,0.19887192570258655,0.014208874277301255,0.689529501945647,0.048605031687132386,0.03383912152700673,0.07255238072017077,0.13851193147337026
2012-01-06 11:00:00,0.1244830482736761,0.2770972414817132,0.5434353790326173,0.26382929779426534,0.0066654284003918665,0.7273521856455518,0.05775537849766634,0.040723115601806234,0.12903394469714094,0.04031287894162314
2012-01-06 12:00:00,0.09788164495332756,0.32275398674182726,0.5587451550051121,0.283497072044618,0.008335434360034989,0.8555544095348177,0.06793656187237358,0.06440943971403067,0.14989630618992,0.07547242304426481
2012-01-06 13:00:00,0.18012897726931587,0.3424179293625042,0.5813232628920182,0.2543511854746164,0.005379636677892849,0.7342679307240534,0.05674342805729493,0.04944293371785745,0.17077854547858798,0.07265920495137006
2012-01-06 14:00:00,0.2202292547765729,0.28938669389365457,0.5592114028382404,0.25333387530959445,0.017854469680122505,0.5663532513413037,0.06240881353865607,0.03894273344227735,0.11022182331565394,0.16152896450758888
