time,load_node_130,load_node_133,load_node_134,load_node_143,load_node_16,load_node_145,load_node_21,load_node_153,load_node_154,load_node_156,load_node_159,load_node_160,load_node_162,load_node_167,load_node_43,load_node_52,load_node_181,load_node_182,load_node_184,load_node_186,load_node_60,load_node_63,load_node_64,load_node_66,load_node_68,load_node_69,load_node_197,load_node_73,load_node_77,load_node_208,load_node_210,load_node_211,load_node_82,load_node_98,load_node_111,load_node_121
2012-01-01 00:00:00,28.124700,19.144000,2.025100,62.571800,110.125000,135.214300,215.278800,55.093000,1455.307900,123.803700,217.741300,73.471600,27.343100,26.908600,43.593100,19.624300,9.927100,46.135200,13.003500,32.523400,8.551700,9.634400,16.473800,14.415400,43.667100,25.774900,414.380500,99.342800,17.370700,98.324800,286.484400,55.788100,35.043900,28.176300,2142.569800,122.196300
2012-01-01 01:00:00,26.157200,17.936700,1.883400,58.194500,105.886300,125.755100,206.992700,51.368000,1353.498300,115.142700,202.508600,68.331700,25.430300,25.026200,40.543400,18.251400,9.232600,42.907700,12.093800,30.248100,7.953500,8.960400,15.321300,13.826600,40.612300,23.971700,385.391500,92.393100,16.155500,91.446200,266.442600,51.885300,32.592300,26.214600,1992.681000,113.647800
2012-01-01 02:00:00,24.406600,16.818300,1.757400,54.299700,100.954700,117.338700,197.352200,48.010400,1262.913100,107.436600,188.955400,63.758500,23.728300,23.351300,37.830000,17.029900,8.614700,40.036000,11.284400,28.223700,7.421200,8.360700,14.295900,12.991400,37.894200,22.367400,359.598500,86.209500,15.074300,85.326000,248.610500,48.412800,30.411000,24.466100,1859.317600,106.041700
2012-01-01 03:00:00,23.278600,15.923000,1.676100,51.790100,93.190500,111.915700,182.174300,45.676100,1204.545500,102.471200,180.222500,60.811800,22.631700,22.272000,36.081600,16.242900,8.216600,38.185700,10.762900,26.919300,7.078200,7.974300,13.635200,12.277600,36.142900,21.333600,342.979100,82.225200,14.377600,81.382500,237.120600,46.175300,29.005500,23.326900,1773.386100,101.140800
2012-01-01 04:00:00,22.863500,15.472700,1.646300,50.866700,87.158500,109.920100,170.382500,44.698700,1183.067200,100.644000,177.009000,59.727400,22.228100,21.874900,35.438200,15.953200,8.070100,37.504800,10.571000,26.439300,6.952000,7.832100,13.392100,11.850100,35.498400,20.953200,336.863400,80.759000,14.121200,79.931400,232.892500,45.351900,28.488300,22.899000,1741.764700,99.337400
2012-01-01 05:00:00,22.797900,15.302000,1.641500,50.720600,83.592300,109.604400,163.411100,44.446700,1179.669500,100.355000,176.500600,59.555900,22.164300,21.812100,35.336400,15.907400,8.046900,37.397100,10.540600,26.363400,6.932000,7.809600,13.353600,11.727200,35.396500,20.893000,335.895900,80.527100,14.080700,79.701800,232.223600,45.221700,28.406500,22.824100,1736.762500,99.052100
2012-01-01 06:00:00,22.885800,15.276500,1.647900,50.916200,81.697100,110.027200,159.706300,44.535500,1184.220000,100.742100,177.181400,59.785600,22.249800,21.896200,35.472700,15.968800,8.077900,37.541300,10.581300,26.465100,6.958800,7.839700,13.405100,11.717800,35.533000,20.973600,337.191600,80.837700,14.135000,80.009300,233.119400,45.396100,28.516100,22.906100,1743.461900,99.434200
2012-01-01 07:00:00,22.493000,15.028200,1.619600,50.042300,80.657800,108.138800,157.674600,43.784700,1163.894400,99.013000,174.140400,58.759500,21.867900,21.520400,34.863900,15.694700,7.939300,36.897000,10.399700,26.010800,6.839300,7.705200,13.175000,11.642100,34.923100,20.613700,331.404200,79.450200,13.892400,78.636000,229.118200,44.617000,28.026700,22.514000,1713.537800,97.727500
2012-01-01 08:00:00,22.773200,14.978500,1.639800,50.665800,75.440900,109.486100,147.476300,44.098300,1178.395300,100.246600,176.310000,59.491600,22.140300,21.788500,35.298300,15.890200,8.038200,37.356700,10.529200,26.334900,6.924500,7.801200,13.339200,11.705200,35.358200,20.870500,335.533100,80.440100,14.065500,79.615800,231.972800,45.172800,28.375800,22.777400,1734.886600,98.945100
2012-01-01 09:00:00,24.168600,15.757400,1.740200,53.770100,76.419100,116.194300,149.388500,46.664400,1250.596500,106.388800,187.112600,63.136700,23.496900,23.123500,37.461000,16.863800,8.530700,39.645600,11.174400,27.948500,7.348800,8.279100,14.156500,12.265000,37.524700,22.149200,356.091500,85.368700,14.927300,84.493900,246.185900,47.940600,30.114400,24.163100,1841.184400,105.007500
2012-01-01 10:00:00,25.871100,16.930900,1.862800,57.557900,83.470000,124.379600,163.172100,50.013800,1338.694000,113.883300,200.293700,67.584300,25.152100,24.752400,40.099900,18.051800,9.131600,42.438400,11.961500,29.917300,7.866500,8.862400,15.153700,12.899300,40.168100,23.709500,381.176200,91.382500,15.978800,90.446000,263.528300,51.317800,32.235800,25.869800,1970.885500,112.404700
2012-01-01 11:00:00,26.690700,17.731400,1.921800,59.381400,93.047900,128.320000,181.895400,51.856700,1381.104600,117.491200,206.639100,69.725400,25.949000,25.536600,41.370300,18.623700,9.420900,43.782800,12.340500,30.865100,8.115700,9.143100,15.633800,13.336600,41.440600,24.460600,393.252000,94.277500,16.485000,93.311400,271.877100,52.943500,33.257100,26.708300,2033.324300,115.965800
2012-01-01 12:00:00,27.248900,18.350100,1.962000,60.623100,101.504900,131.003300,198.427700,53.183800,1409.985000,119.948000,210.960100,71.183400,26.491600,26.070600,42.235400,19.013100,9.617900,44.698400,12.598500,31.510500,8.285400,9.334300,15.960700,13.814500,42.307200,24.972100,401.475400,96.249000,16.829700,95.262600,277.562300,54.050700,33.952500,27.284600,2075.843400,118.390800
2012-01-01 13:00:00,27.237100,18.409800,1.961200,60.597100,103.237100,130.946900,201.813900,53.227100,1409.378300,119.896400,210.869300,71.152800,26.480200,26.059400,42.217300,19.005000,9.613800,44.679200,12.593100,31.496900,8.281800,9.330300,15.953900,13.478000,42.289000,24.961400,401.302600,96.207600,16.822500,95.221600,277.442900,54.027400,33.937900,27.277700,2074.950200,118.339800
2012-01-01 14:00:00,25.806600,17.414300,1.858200,57.414500,97.062400,124.069500,189.743300,50.403500,1335.357000,113.599400,199.794400,67.415800,25.089400,24.690700,40.000000,18.006800,9.108900,42.332600,11.931700,29.842700,7.846900,8.840300,15.116000,12.886000,40.067900,23.650400,380.226000,91.154700,15.939000,90.220500,262.871400,51.189800,32.155500,25.843000,1965.972600,112.124500
2012-01-01 15:00:00,25.560400,17.211200,1.840400,56.866600,95.167200,122.885700,186.038500,49.886400,1322.615600,112.515500,197.888000,66.772600,24.850000,24.455200,39.618300,17.835000,9.022000,41.928700,11.817900,29.558000,7.772000,8.755900,14.971700,12.734200,39.685600,23.424800,376.598000,90.284900,15.786900,89.359700,260.363200,50.701400,31.848700,25.593800,1947.214200,111.054700
2012-01-01 16:00:00,26.761100,17.874300,1.926900,59.537900,95.819300,128.658200,187.313200,52.087500,1384.745000,117.800900,207.183700,69.909200,26.017400,25.603900,41.479400,18.672800,9.445800,43.898200,12.373000,30.946400,8.137100,9.167200,15.675000,13.170600,41.549900,24.525100,394.288600,94.526000,16.528500,93.557300,272.593700,53.083100,33.344800,26.785600,2038.683900,116.271400
2012-01-01 17:00:00,30.774700,20.144400,2.215900,68.467400,99.406000,147.954400,194.324500,59.497600,1592.429400,135.468700,238.257200,80.394200,29.919400,29.444000,47.700500,21.473300,10.862500,50.482100,14.228700,35.587800,9.357500,10.542100,18.026000,14.856400,47.781500,28.203400,453.424100,108.703100,19.007400,107.589100,313.477400,61.044500,38.345800,30.773400,2344.446200,133.709900
2012-01-01 18:00:00,32.399900,21.661700,2.332900,72.083100,116.564600,155.767600,227.867200,63.083500,1676.522500,142.622500,250.839100,84.639600,31.499400,30.998900,50.219400,22.607300,11.436100,53.148000,14.980100,37.467100,9.851700,11.098800,18.977900,15.643400,50.304800,29.692800,477.368500,114.443500,20.011200,113.270700,330.031500,64.268200,40.370800,32.431100,2468.251900,140.770800
2012-01-01 19:00:00,33.090500,22.264700,2.382600,73.619600,122.759600,159.087900,239.977700,64.566500,1712.259000,145.662600,256.186000,86.443800,32.170900,31.659700,51.289900,23.089200,11.679800,54.280900,15.299400,38.265700,10.061600,11.335400,19.382400,15.872900,51.377000,30.325700,487.544100,116.882900,20.437700,115.685100,337.066400,65.638100,41.231300,33.132500,2520.864800,143.771500
2012-01-01 20:00:00,33.690800,22.667700,2.425900,74.955200,124.960500,161.974200,244.280100,65.736900,1743.323700,148.305300,260.833800,88.012100,32.754500,32.234000,52.220400,23.508100,11.891800,55.265700,15.577000,38.960000,10.244200,11.541100,19.734100,15.808600,52.309200,30.875900,496.389300,119.003500,20.808500,117.783900,343.181600,66.828900,41.979400,33.733600,2566.599600,146.379900
2012-01-01 21:00:00,33.285100,22.493900,2.396700,74.052600,126.060900,160.023700,246.431200,65.042400,1722.330800,146.519400,257.692900,86.952300,32.360100,31.845900,51.591600,23.225000,11.748600,54.600200,15.389400,38.490800,10.120800,11.402100,19.496400,15.428300,51.679300,30.504100,490.411900,117.570400,20.557900,116.365600,339.049100,66.024200,41.473800,33.334500,2535.692900,144.617200
2012-01-01 22:00:00,30.703200,21.022100,2.210700,68.308300,123.452500,147.610600,241.332100,60.264300,1588.728300,135.153800,237.703500,80.207300,29.849900,29.375600,47.589600,21.423400,10.837200,50.364800,14.195600,35.505100,9.335800,10.517600,17.984100,15.116100,47.670500,28.137900,452.370300,108.450400,18.963200,107.339000,312.748800,60.902600,38.256700,30.768300,2338.997400,133.399100
2012-01-01 23:00:00,27.458700,19.110400,1.977100,61.090100,118.541300,132.012400,231.731400,54.199300,1420.845500,120.871900,212.585100,71.731700,26.695600,26.271400,42.560800,19.159600,9.692000,45.042700,12.695600,31.753200,8.349200,9.406200,16.083700,14.110400,42.633100,25.164500,404.567800,96.990300,16.959400,95.996400,279.700300,54.467000,34.214100,27.539200,2091.832700,119.302700
2012-01-02 00:00:00,24.505100,17.139900,1.764500,54.518800,108.026000,117.812200,211.175600,48.452600,1268.009700,107.870100,189.718000,64.015800,23.824100,23.445500,37.982600,17.098600,8.649500,40.197600,11.330000,28.337600,7.451100,8.394400,14.353600,12.875300,38.047200,22.457600,361.049700,86.557400,15.135100,85.670400,249.613800,48.608100,30.533800,24.583000,1866.820900,106.469700
2012-01-02 01:00:00,22.722800,15.841000,1.636100,50.553600,98.794600,109.243700,193.129400,44.877300,1175.786400,100.024700,175.919600,59.359800,22.091300,21.740300,35.220100,15.855100,8.020400,37.274000,10.505900,26.276600,6.909200,7.783900,13.309700,12.292700,35.280000,20.824300,334.790300,80.262000,14.034300,79.439500,231.459200,45.072800,28.313000,22.791300,1731.045600,98.726000
2012-01-02 02:00:00,21.970000,15.182400,1.581900,48.878900,92.008600,105.624600,179.863700,43.259700,1136.834200,96.711000,170.091600,57.393300,21.359500,21.020100,34.053300,15.329800,7.754700,36.039100,10.157900,25.406100,6.680300,7.526000,12.868700,11.822500,34.111200,20.134400,323.699100,77.603000,13.569400,76.807800,223.791300,43.579600,27.375000,22.026700,1673.698400,95.455400
2012-01-02 03:00:00,21.781300,14.925300,1.568300,48.458900,87.892100,104.717000,171.816700,42.764000,1127.065800,95.880000,168.630100,56.900200,21.175900,20.839400,33.760700,15.198100,7.688100,35.729500,10.070600,25.187800,6.622900,7.461300,12.758200,11.531900,33.818100,19.961400,320.917700,76.936200,13.452800,76.147800,221.868300,43.205200,27.139800,21.828300,1659.317000,94.635200
2012-01-02 04:00:00,22.612600,15.291200,1.628200,50.308400,85.895100,108.713800,167.912700,44.196700,1170.083100,99.539500,175.066300,59.071900,21.984200,21.634800,35.049300,15.778100,7.981500,37.093200,10.455000,26.149100,6.875700,7.746100,13.245100,11.791600,35.108800,20.723300,333.166300,79.872700,13.966200,79.054200,230.336500,44.854200,28.175700,22.646800,1722.649000,98.247200
2012-01-02 05:00:00,25.361100,16.721100,1.826100,56.423200,85.079900,121.927400,166.319200,49.149100,1312.301100,111.638000,196.344800,66.251800,24.656200,24.264400,39.309400,17.695900,8.951600,41.601700,11.725700,29.327400,7.711400,8.687600,14.855000,12.846200,39.376100,23.242100,373.661100,89.580800,15.663800,88.662800,258.332800,50.306000,31.600300,25.368700,1932.028800,110.188600
2012-01-02 06:00:00,29.208200,18.872500,2.103100,64.982200,87.871800,140.423100,171.776800,56.227700,1511.370000,128.572900,226.129200,76.301900,28.396500,27.945200,45.272400,20.380300,10.309500,47.912400,13.504400,33.776300,8.881200,10.005500,17.108400,14.401800,45.349300,26.767800,430.343500,103.169800,18.039900,102.112500,297.520400,57.937200,36.393900,29.189300,2225.106900,126.903600
2012-01-02 07:00:00,32.508900,20.896300,2.340800,72.325700,94.943100,156.291900,185.600300,62.475300,1682.165100,143.102500,251.683400,84.924500,31.605500,31.103200,50.388500,22.683400,11.474600,53.326900,15.030500,37.593200,9.884800,11.136200,19.041800,15.833200,50.474100,29.792700,478.975200,114.828600,20.078500,113.651900,331.142300,64.484500,40.506700,32.480100,2476.559200,141.244600
2012-01-02 08:00:00,35.236300,22.685200,2.537100,78.393500,103.848400,169.404100,203.009000,67.751700,1823.291000,155.108200,272.798400,92.049300,34.257000,33.712600,54.615800,24.586400,12.437200,57.800700,16.291500,40.747100,10.714100,12.070500,20.639300,16.835200,54.708600,32.292200,519.159000,124.462200,21.763000,123.186800,358.923600,69.894400,43.905000,35.207600,2684.331100,153.094400
2012-01-02 09:00:00,37.195600,24.367000,2.678200,82.752600,120.660600,178.823800,235.874500,71.930500,1924.676000,163.733000,287.967500,97.167700,36.161900,35.587200,57.652800,25.953600,13.128800,61.014800,17.197400,43.012900,11.309900,12.741600,21.786900,17.598300,57.750700,34.087800,548.027100,131.383000,22.973100,130.036600,378.881700,73.780900,46.346300,37.195500,2833.594600,161.607300
2012-01-02 10:00:00,37.621200,24.977400,2.708900,83.699500,130.748000,180.870200,255.593700,73.078100,1946.700400,165.606600,291.262800,98.279600,36.575700,35.994500,58.312500,26.250500,13.279000,61.713000,17.394200,43.505100,11.439300,12.887400,22.036200,17.896300,58.411600,34.477900,554.298300,132.886500,23.236000,131.524700,383.217300,74.625200,46.876700,37.644900,2866.019900,163.456600
2012-01-02 11:00:00,37.412500,25.089900,2.693800,83.235200,136.617000,179.866700,267.066800,72.918500,1935.900500,164.687900,289.646900,97.734400,36.372800,35.794800,57.989000,26.104900,13.205400,61.370600,17.297700,43.263700,11.375800,12.815900,21.914000,18.053800,58.087500,34.286600,551.223200,132.149200,23.107100,130.795000,381.091300,74.211200,46.616600,37.454100,2850.119900,162.549800
2012-01-02 12:00:00,37.487500,25.222100,2.699200,83.402100,139.042000,180.227500,271.807400,73.144900,1939.783600,165.018200,290.227900,97.930400,36.445700,35.866600,58.105300,26.157300,13.231900,61.493700,17.332400,43.350500,11.398600,12.841700,21.957900,18.221400,58.204000,34.355400,552.328800,132.414300,23.153500,131.057300,381.855700,74.360100,46.710100,37.535100,2855.836700,162.875800
2012-01-02 13:00:00,36.455700,24.527000,2.624900,81.106500,135.190500,175.266800,264.278200,71.130700,1886.391200,160.476100,282.239400,95.234900,35.442600,34.879400,56.506000,25.437300,12.867700,59.801100,16.855300,42.157300,11.084900,12.488200,21.353600,17.752700,56.602000,33.409700,537.126000,128.769600,22.516200,127.450000,371.345200,72.313300,45.424400,36.501900,2777.230000,158.392700
2012-01-02 14:00:00,35.645500,24.125800,2.566600,79.303900,135.964800,171.371400,265.792000,69.690700,1844.466000,156.909500,275.966600,93.118300,34.654800,34.104200,55.250100,24.872000,12.581700,58.472000,16.480700,41.220300,10.838500,12.210600,20.879000,17.349000,55.344000,32.667200,525.188300,125.907700,22.015800,124.617400,363.092000,70.706100,44.414900,35.701000,2715.505800,154.872400
2012-01-02 15:00:00,35.368800,24.004300,2.546700,78.688300,136.637300,170.041100,267.106600,69.214100,1830.147100,155.691400,273.824200,92.395400,34.385800,33.839400,54.821200,24.678900,12.484000,58.018100,16.352800,40.900300,10.754400,12.115800,20.716900,17.143000,54.914300,32.413600,521.111200,124.930300,21.844800,123.650000,360.273200,70.157200,44.070100,35.428500,2694.424900,153.670100
2012-01-02 16:00:00,36.232900,24.361200,2.608900,80.610900,133.947400,174.195700,261.848100,70.680500,1874.863300,159.495400,280.514600,94.652900,35.226000,34.666200,56.160600,25.281800,12.789000,59.435600,16.752300,41.899600,11.017200,12.411900,21.223100,17.507100,56.256100,33.205600,533.843600,127.982700,22.378600,126.671100,369.075800,71.871400,45.146800,36.277700,2760.258100,157.424700
2012-01-02 17:00:00,39.342500,26.002500,2.832800,87.529100,133.641700,189.145600,261.250600,76.306600,2035.768600,173.183700,304.589100,102.776300,38.249200,37.641300,60.980500,27.451600,13.886600,64.536600,18.190100,45.495600,11.962700,13.477100,23.044500,19.095000,61.084100,36.055400,579.659300,138.966500,24.299200,137.542400,400.750800,78.039600,49.021400,39.358800,2997.150200,170.935300
2012-01-02 18:00:00,40.163300,27.038700,2.891900,89.355200,149.394200,193.091600,292.044500,78.381800,2078.239900,176.796800,310.943500,104.920400,39.047100,38.426600,62.252700,28.024300,14.176300,65.883000,18.569500,46.444700,12.212200,13.758300,23.525200,19.655700,62.358500,36.807600,591.752500,141.865700,24.806100,140.411800,409.111500,79.667700,50.044200,40.215400,3059.678300,174.501400
2012-01-02 19:00:00,40.128100,27.195400,2.889400,89.276900,153.999700,192.922500,301.047700,78.489700,2076.419700,176.641900,310.671200,104.828500,39.012900,38.393000,62.198200,27.999800,14.163900,65.825200,18.553300,46.404000,12.201500,13.746200,23.504600,19.367400,62.303800,36.775300,591.234200,141.741400,24.784400,140.288900,408.753200,79.597900,50.000300,40.193100,3056.998500,174.348600
2012-01-02 20:00:00,40.144500,27.246800,2.890600,89.313400,155.120600,193.001400,303.238700,78.561200,2077.269100,176.714200,310.798300,104.871400,39.028900,38.408700,62.223600,28.011200,14.169700,65.852200,18.560900,46.423000,12.206500,13.751800,23.514300,18.902700,62.329300,36.790400,591.476100,141.799400,24.794500,140.346300,408.920400,79.630500,50.020800,40.212500,3058.249100,174.419900
2012-01-02 21:00:00,38.208700,26.051700,2.751200,85.006500,150.759600,183.694400,294.713600,74.889000,1977.097600,168.192600,295.810800,99.814200,37.146800,36.556500,59.223000,26.660400,13.486400,62.676600,17.665800,44.184400,11.617900,13.088700,22.380300,17.936700,59.323600,35.016200,562.953500,134.961400,23.598900,133.578400,389.201200,75.790500,47.608600,38.281900,2910.772100,166.008900
2012-01-02 22:00:00,35.015800,24.137200,2.521300,77.903000,145.053600,168.344300,283.559300,68.887900,1811.884500,154.137800,271.091800,91.473400,34.042700,33.501700,54.274100,24.432600,12.359400,57.439100,16.189600,40.492200,10.647100,11.994900,20.510200,17.404200,54.366400,32.090200,515.911100,123.683600,21.626900,122.416100,356.678200,69.457100,43.630300,35.101700,2667.537800,152.136600
2012-01-02 23:00:00,31.810100,22.150600,2.290400,70.770900,137.635900,152.932100,269.058600,62.799700,1646.003900,140.026300,246.273000,83.098900,30.926000,30.434600,49.305300,22.195800,11.227900,52.180500,14.707400,36.785100,9.672300,10.896800,18.632400,16.420200,49.389000,29.152300,468.678800,112.360200,19.646900,111.208700,324.023800,63.098200,39.635900,31.904100,2423.321000,138.208300
2012-01-03 00:00:00,28.668800,19.850700,2.064300,63.782300,121.088600,137.830000,236.711000,56.488000,1483.460300,126.198600,221.953400,74.892800,27.872100,27.429200,44.436300,20.003900,10.119100,47.027700,13.255100,33.152500,8.717200,9.820700,16.792500,15.100500,44.511800,26.273500,422.396500,101.264600,17.706700,100.226800,292.026300,56.867300,35.721800,28.745500,2184.017000,124.560200
2012-01-03 01:00:00,26.849000,18.467400,1.933200,59.733600,110.165800,129.081000,215.358400,52.781700,1389.295500,118.188000,207.864600,70.138900,26.102900,25.688100,41.615700,18.734100,9.476800,44.042500,12.413700,31.048100,8.163800,9.197300,15.726500,14.583900,41.686400,24.605700,395.584300,94.836700,16.582800,93.864800,273.489500,53.257500,33.454300,26.912000,2045.383300,116.653500
2012-01-03 02:00:00,26.031700,17.738800,1.874400,57.915300,102.442300,125.151900,200.260200,51.012200,1347.006200,114.590400,201.537300,68.003900,25.308300,24.906100,40.348900,18.163900,9.188300,42.701900,12.035800,30.103000,7.915300,8.917400,15.247800,14.094500,40.417500,23.856700,383.543000,91.949900,16.078000,91.007600,265.164600,51.636400,32.436000,26.080900,1983.123200,113.102700
2012-01-03 03:00:00,25.681200,17.319700,1.849100,57.135300,96.328800,123.466400,188.309200,50.148700,1328.864900,113.047100,198.823000,67.088100,24.967500,24.570700,39.805500,17.919300,9.064600,42.126800,11.873700,29.697600,7.808700,8.797300,15.042500,13.726800,39.873100,23.535400,378.377500,90.711500,15.861500,89.781900,261.593400,50.941000,31.999200,25.716700,1956.414800,111.579400
2012-01-03 04:00:00,26.395200,17.669000,1.900600,58.724000,95.534100,126.899400,186.755500,51.413700,1365.814900,116.190500,204.351400,68.953500,25.661700,25.253900,40.912300,18.417500,9.316600,43.298100,12.203900,30.523400,8.025900,9.041900,15.460700,13.938400,40.981800,24.189900,388.898500,93.233800,16.302500,92.278400,268.867200,52.357400,32.888900,26.422300,2010.814200,114.682000
2012-01-03 05:00:00,29.034600,19.037100,2.090600,64.596200,94.617000,139.588800,184.962900,56.164500,1502.390300,127.809000,224.785700,75.848500,28.227700,27.779200,45.003400,20.259200,10.248300,47.627800,13.424200,33.575600,8.828400,9.946000,17.006700,15.107700,45.079900,26.608700,427.786600,102.556800,17.932700,101.505800,295.752800,57.592900,36.177700,29.035700,2211.886700,126.149700
2012-01-03 06:00:00,33.192500,21.366800,2.390000,73.846500,97.755300,159.578400,191.097800,63.819400,1717.537600,146.111700,256.975700,86.710300,32.270000,31.757300,51.448000,23.160400,11.715900,54.448200,15.346600,38.383700,10.092700,11.370400,19.442200,17.119600,51.535400,30.419200,489.047100,117.243300,20.500700,116.041800,338.105500,65.840400,41.358400,33.165300,2528.636100,144.214700
2012-01-03 07:00:00,37.141600,23.764000,2.674300,82.632600,105.580600,178.564500,206.395100,71.270600,1921.885000,163.495600,287.549900,97.026800,36.109400,35.535600,57.569200,25.915900,13.109800,60.926300,17.172500,42.950500,11.293500,12.723200,21.755300,18.851800,57.667000,34.038400,547.232400,131.192500,22.939800,129.848100,378.332300,73.673900,46.279100,37.100800,2829.485600,161.372900
2012-01-03 08:00:00,39.598100,25.643300,2.851200,88.097800,120.640300,190.374500,235.834600,76.285400,2048.995400,174.308900,306.568000,103.444000,38.497700,37.885900,61.376700,27.630000,13.976800,64.955900,18.308200,45.791200,12.040400,13.564700,23.194200,19.503100,61.481000,36.289600,583.425500,139.869400,24.457000,138.436000,403.354600,78.546600,49.340000,39.576600,3016.623300,172.045900
2012-01-03 09:00:00,40.808200,26.960100,2.938300,90.789900,138.328700,196.192100,270.413100,79.138500,2111.610200,179.635600,315.936400,106.605100,39.674100,39.043700,63.252300,28.474300,14.403900,66.940800,18.867700,47.190500,12.408300,13.979200,23.903000,19.789000,63.359700,37.398600,601.254300,144.143600,25.204400,142.666400,415.680600,80.946900,50.847700,40.824300,3108.807500,177.303400
2012-01-03 10:00:00,40.875000,27.293700,2.943200,90.938600,146.154100,196.513400,285.710500,79.551300,2115.068500,179.929800,316.453800,106.779700,39.739100,39.107600,63.355900,28.520900,14.427500,67.050500,18.898600,47.267800,12.428700,14.002100,23.942100,19.727200,63.463500,37.459800,602.239000,144.379700,25.245700,142.900100,416.361400,81.079500,50.931000,40.912000,3113.899100,177.593800
2012-01-03 11:00:00,40.246600,27.067500,2.897900,89.540400,148.986700,193.491900,291.247800,78.517500,2082.547700,177.163200,311.588100,105.137900,39.128100,38.506300,62.381700,28.082400,14.205700,66.019500,18.608000,46.541000,12.237600,13.786800,23.574000,19.659000,62.487700,36.883900,592.979100,142.159700,24.857500,140.702900,409.959500,79.832800,50.147900,40.296800,3066.020500,174.863100
2012-01-03 12:00:00,39.948700,26.956500,2.876500,88.877800,150.229700,192.060000,293.677800,78.023900,2067.136700,175.852200,309.282300,104.359900,38.838500,38.221300,61.920100,27.874600,14.100600,65.531000,18.470300,46.196600,12.147000,13.684800,23.399600,19.508000,62.025300,36.610900,588.591000,141.107700,24.673600,139.661700,406.925800,79.242000,49.776800,40.005000,3043.331700,173.569100
2012-01-03 13:00:00,38.486600,25.893700,2.771200,85.624700,142.730500,185.030400,279.017900,75.093600,1991.477200,169.415800,297.962200,100.540200,37.417000,36.822400,59.653800,26.854300,13.584500,63.132500,17.794300,44.505700,11.702400,13.183900,22.543100,18.944800,59.755100,35.270900,567.047900,135.943000,23.770500,134.549900,392.031800,76.341700,47.954900,38.535300,2931.942400,167.216300
2012-01-03 14:00:00,37.502800,25.473900,2.700300,83.436100,145.440800,180.300800,284.316200,73.411100,1940.572400,165.085300,290.345900,97.970200,36.460500,35.881200,58.128900,26.167900,13.237200,61.518700,17.339500,43.368100,11.403300,12.846900,21.966900,18.506100,58.227700,34.369300,552.553400,132.468100,23.162900,131.110600,382.011000,74.390300,46.729100,37.567700,2856.998000,162.942000
2012-01-03 15:00:00,37.572000,25.558800,2.705300,83.590000,146.704300,180.633400,286.786100,73.583600,1944.152100,165.389900,290.881500,98.151000,36.527800,35.947400,58.236200,26.216200,13.261700,61.632200,17.371400,43.448100,11.424300,12.870600,22.007400,18.417900,58.335100,34.432700,553.572700,132.712500,23.205600,131.352500,382.715700,74.527500,46.815300,37.639700,2862.268200,163.242600
2012-01-03 16:00:00,38.664800,26.049700,2.784000,86.021300,144.340400,185.887300,282.165000,75.476700,2000.699500,170.200400,299.342100,101.005800,37.590300,36.992900,59.930000,26.978700,13.647400,63.424800,17.876700,44.711800,11.756600,13.244900,22.647500,18.771900,60.031800,35.434300,569.673800,136.572600,23.880600,135.173000,393.847300,76.695200,48.177000,38.716400,2945.519900,167.990700
2012-01-03 17:00:00,41.566800,27.545000,2.993000,92.477700,143.097300,199.839400,279.734900,80.691600,2150.865700,182.975100,321.809700,108.587000,40.411700,39.769500,64.428200,29.003600,14.671700,68.185300,19.218500,48.067800,12.639000,14.239000,24.347400,20.168600,64.537600,38.093800,612.431800,146.823300,25.673000,145.318700,423.408200,82.451700,51.793000,41.589300,3166.601400,180.599500
2012-01-03 18:00:00,42.251600,28.417300,3.042300,94.001200,156.445200,203.131500,305.828100,82.430500,2186.298900,185.989400,327.111200,110.375800,41.077400,40.424600,65.489500,29.481400,14.913400,69.308600,19.535100,48.859600,12.847200,14.473600,24.748400,20.622800,65.600800,38.721400,622.520900,149.242000,26.095900,147.712600,430.383400,83.810000,52.646200,42.304500,3218.767700,183.574700
2012-01-03 19:00:00,42.289100,28.635100,3.045000,94.084700,161.641700,203.311900,315.986500,82.692300,2188.240500,186.154600,327.401700,110.473800,41.113900,40.460500,65.547700,29.507600,14.926700,69.370100,19.552400,48.903000,12.858600,14.486500,24.770400,20.228500,65.659100,38.755800,623.073800,149.374600,26.119100,147.843800,430.765600,83.884500,52.693000,42.355900,3221.626100,183.737700
2012-01-03 20:00:00,41.834200,28.415000,3.012200,93.072500,162.212300,201.124700,317.102000,81.888700,2164.699200,184.151900,323.879500,109.285300,40.671600,40.025300,64.842500,29.190200,14.766100,68.623800,19.342100,48.376900,12.720300,14.330600,24.503900,19.556800,64.952700,38.338800,616.370700,147.767600,25.838100,146.253300,426.131400,82.982000,52.126100,41.906500,3186.967700,181.761100
2012-01-03 21:00:00,39.513700,27.016200,2.845100,87.909900,157.871600,189.968600,308.616700,77.520100,2044.626900,173.937300,305.914400,103.223500,38.415600,37.805100,61.245800,27.571100,13.947000,64.817400,18.269200,45.693500,12.014700,13.535700,23.144800,18.410700,61.349900,36.212200,582.181600,139.571200,24.404900,138.140900,402.494600,78.379100,49.234800,39.594800,3010.191800,171.679100
